time_stamp,state,trend,seasonality,total_rx,total_rx_lag1,consumer_crm,consumer_website,consumer_display_campaign1,consumer_display_campaign2,consumer_display_campaign3,consumer_display_campaign4,consumer_coupon1,consumer_coupon2,consumer_sem_campaign1,consumer_sem_campaign2,consumer_sem_campaign3,consumer_sem_campaign4,hcp_website1,hcp_crm_campaign1,hcp_crm_campaign2,hcp_crm_campaign3,hcp_crm_campaign4,hcp_website2,hcp_display_campaign1,hcp_display_campaign2,hcp_display_campaign3,hcp_emr_campaign1,hcp_emr_campaign2,hcp_emr_campaign3,hcp_coupon1,hcp_coupon2,hcp_coupon3,hcp_coupon4,hcp_sem_campaign1,hcp_sem_campaign2,hcp_sem_campaign3,hcp_sales_rep_detailing
20160501,AK,16,May,850.609,899.921,16,616,45590,0,64130,0,0,66,4584,134,397,964,10,0,0,0,0,32,0,0,0,0,0,0,0,43,1,6,41,0,0,17
20160501,AL,16,May,26417.819,25675.318,1011,7320,333153,0,451796,10,345,4230,46891,639,5768,9982,87,1,0,0,0,289,0,0,0,0,0,0,0,3716,28,321,677,0,0,1227
20160501,AR,16,May,10462.873,10528.612,359,3229,202841,0,245284,2,263,1237,23245,388,3285,5519,61,0,0,0,0,103,0,0,0,0,0,0,0,606,12,67,367,0,0,643
20160501,AZ,16,May,11008.007,10938.305,415,7895,467078,0,620157,12,6,1410,51514,1319,9252,12968,91,3,0,0,0,248,0,0,0,0,0,0,0,1184,7,167,386,0,0,618
20160501,CA,16,May,35179.011,35828.27,884,44176,2941170,0,3825137,153,116,2533,303686,8681,67932,82031,673,3,0,0,0,1203,2,0,0,0,0,0,0,2041,16,330,1448,0,0,1369
20160501,CO,16,May,10082.111,10133.481,448,7283,589540,0,669002,5,25,1212,44024,1203,5928,10347,117,2,0,0,0,240,0,0,0,0,0,0,0,582,11,89,336,0,0,569
20160501,CT,16,May,13573.914,14244.203,324,5907,349597,0,500953,8,9,1286,33150,665,3988,7709,58,0,0,0,0,166,2,0,0,0,0,0,0,638,7,87,382,0,0,826
20160501,DC,16,May,2182.43,2158.106,81,6323,275622,0,246939,9,7,284,11837,206,1631,2854,72,0,0,0,0,229,0,0,0,0,0,0,0,70,0,9,88,0,0,34
20160501,DE,16,May,4718.825,5261.403,90,1177,81541,0,108274,0,8,389,8334,152,1088,1958,9,0,0,0,0,49,0,0,0,0,0,0,0,285,2,42,108,0,0,247
20160501,FL,16,May,48499.209,48838.939,2182,32454,1701014,0,2285946,86,225,7726,188850,3035,24694,43578,400,0,0,0,0,1101,3,0,0,0,0,0,0,4521,61,466,1915,0,0,2841
20160501,GA,16,May,35764.518,34474.054,2133,21650,1188381,0,1424042,24,339,8620,101727,1417,14924,25351,210,1,0,0,0,994,2,0,0,0,0,0,0,4293,52,553,939,0,0,2399
20160501,HI,16,May,540.253,530.589,34,1258,98125,0,142846,5,3,39,8816,316,1049,2325,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,50,0,0,1
20160501,IA,16,May,11894.461,11895.522,267,3238,271729,0,364476,4,173,1418,23217,512,3070,5480,86,4,0,0,0,108,0,0,0,0,0,0,0,955,11,89,324,0,0,784
20160501,ID,16,May,3394.844,3454.358,77,1674,109412,0,152983,12,36,410,11703,263,1546,2829,42,0,0,0,0,28,5,0,0,0,0,0,0,247,3,43,99,0,0,274
20160501,IL,16,May,28076.308,27777.327,1318,23432,1356214,0,1848259,159,60,5291,117899,2435,18306,30428,245,0,0,0,0,937,3,0,0,0,0,0,0,3509,32,392,841,0,0,2000
20160501,IN,16,May,28754.726,28366.371,984,8744,587738,0,811642,17,82,4195,57286,1041,6884,12888,77,0,0,0,0,310,1,0,0,0,0,0,0,2324,26,237,809,0,0,1439
20160501,KS,16,May,11120.379,11096.035,435,4879,300395,0,351921,0,189,2133,28221,546,3613,6041,206,0,0,0,0,416,0,0,0,0,0,0,0,1781,14,163,312,0,0,958
20160501,KY,16,May,14308.671,14213.139,436,5315,312133,0,435559,2,83,1632,36239,655,5646,9899,60,1,0,0,0,229,1,0,0,0,0,0,0,1817,12,194,423,0,0,955
20160501,LA,16,May,31191.13,30296.72,1168,6864,313062,0,379733,6,1318,4111,45646,633,6279,9278,79,0,0,0,0,296,1,0,0,0,0,0,0,4045,35,432,732,0,0,2429
20160501,MA,16,May,14133.405,14813.26,411,10957,783421,0,928496,12,13,1267,65711,1545,8364,17167,118,2,0,0,0,503,0,0,0,0,0,0,0,988,6,85,557,0,0,735
20160501,MD,16,May,20600.73,21646.092,498,6627,485405,0,640670,36,88,1734,57412,925,8896,13959,100,1,0,0,0,232,0,0,0,0,0,0,0,1199,6,136,499,0,0,1061
20160501,ME,16,May,6678.069,6802.447,96,2040,134134,0,185572,0,116,483,12840,270,1209,3037,35,0,0,0,0,37,0,0,0,0,0,0,0,171,3,15,151,0,0,269
20160501,MI,16,May,20999.234,21491.258,607,16026,1094075,0,1430503,40,72,2671,83302,1502,9265,19833,214,0,0,0,0,645,3,0,0,0,0,0,0,1558,19,179,808,0,0,1293
20160501,MN,16,May,10799.604,10603.2,266,7527,553211,0,741293,11,113,1108,45670,1093,5687,11750,99,4,0,0,0,215,0,0,0,0,0,0,0,509,5,74,351,0,0,484
20160501,MO,16,May,17432.537,17405.279,777,8814,571139,0,745736,9,182,2981,49174,987,6419,11805,114,1,0,0,0,302,1,0,0,0,0,0,0,2020,23,213,539,0,0,1186
20160501,MS,16,May,12565.228,11698.631,457,3610,154589,0,198271,6,261,1450,24649,327,3828,5713,29,9,0,0,0,191,0,0,0,0,0,0,0,997,19,155,398,0,0,773
20160501,MT,16,May,2143.812,2217.733,56,859,65247,0,95200,1,31,180,6819,174,809,1724,9,0,0,0,0,13,0,0,0,0,0,0,0,51,0,10,92,0,0,73
20160501,NC,16,May,37489.165,37977.533,1510,18228,962788,0,1238651,21,674,5611,94345,1489,12061,22205,255,0,0,0,0,637,2,0,0,0,0,0,0,3419,33,361,1061,0,0,2522
20160501,ND,16,May,1969.834,1973.38,69,828,60512,0,89969,2,70,377,5194,120,978,1306,9,0,0,0,0,15,0,0,0,0,0,0,0,137,0,11,57,0,0,161
20160501,NE,16,May,6481.018,6368.739,210,3520,211086,0,251389,12,103,810,16369,347,2304,3977,49,0,0,0,0,96,0,0,0,0,0,0,0,642,3,121,226,0,0,402
20160501,NH,16,May,4919.438,4988.01,125,1957,131043,0,183609,0,22,473,12250,259,1350,3149,20,1,0,0,0,53,0,0,0,0,0,0,0,445,5,25,127,0,0,366
20160501,NJ,16,May,19167.66,19805.884,744,13115,835195,0,1115784,24,148,3007,77102,1736,10664,18996,102,0,0,0,0,404,3,0,0,0,0,0,0,1290,19,168,703,0,0,1024
20160501,NM,16,May,1197.492,1171.624,45,1420,129781,0,173535,2,7,36,12194,235,2534,3136,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,73,0,0,0
20160501,NV,16,May,2922.092,2992.842,80,4200,188781,0,264357,21,2,291,21816,628,3982,6003,70,0,0,0,0,116,0,0,0,0,0,0,0,316,2,39,123,0,0,298
20160501,NY,16,May,35580.83,37141.346,775,27423,1864603,0,2304808,71,262,2729,162816,3898,22726,40194,318,8,0,0,0,973,5,0,0,0,0,0,0,1673,16,192,1255,0,0,2183
20160501,OH,16,May,32244.218,32350.184,981,15729,1049818,0,1513807,27,306,4141,103671,2056,13595,27495,215,0,0,0,0,484,2,0,0,0,0,0,0,2051,28,251,995,0,0,2150
20160501,OK,16,May,13134.678,13365.832,527,4698,273904,0,341099,15,582,1842,31026,524,4469,7230,48,1,0,0,0,169,0,0,0,0,0,0,0,1068,25,138,444,0,0,600
20160501,OR,16,May,5421.369,5579.041,192,4819,373379,0,453134,2,49,609,31363,1035,4394,8788,123,0,0,0,0,166,0,0,0,0,0,0,0,523,8,72,204,0,0,470
20160501,PA,16,May,28121.098,28532.653,731,18438,1276530,0,1662103,23,111,2892,108214,2260,13870,27807,224,2,0,0,0,676,0,0,0,0,0,0,0,1490,19,192,1048,0,0,2344
20160501,PR,16,May,851.342,969.736,62,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,8,19,0,0,0,130
20160501,RI,16,May,2691.888,2854.804,78,1592,91992,0,117908,6,2,284,9567,205,1109,2456,9,0,0,0,0,38,0,0,0,0,0,0,0,386,1,37,87,0,0,93
20160501,SC,16,May,21290.576,21086.618,841,5999,344701,0,473561,3,276,3052,43509,689,5565,9741,66,2,0,0,0,238,0,0,0,0,0,0,0,2905,21,248,535,0,0,1618
20160501,SD,16,May,2911.251,2955.105,94,892,61271,0,93813,1,44,393,6058,89,755,1397,13,0,0,0,0,37,0,0,0,0,0,0,0,440,3,28,80,0,0,93
20160501,TN,16,May,25750.236,25004.671,1171,11859,610308,0,796164,8,250,4363,63151,970,8850,15958,159,3,0,0,0,499,0,0,0,0,0,0,0,2632,22,254,783,0,0,1848
20160501,TX,16,May,92683.336,93297.6,4580,48015,2469314,0,2988724,125,1527,16309,264405,4265,50631,61794,569,0,0,0,0,1760,0,0,0,0,0,0,0,12299,106,1268,2664,0,0,5682
20160501,UT,16,May,8018.11,8112.965,464,4738,287541,0,348302,8,182,2136,24950,645,3373,6030,70,2,0,0,0,157,0,0,0,0,0,0,0,813,21,107,204,0,0,567
20160501,VA,16,May,23679.671,24214.964,927,12206,809718,0,976950,47,62,3325,76572,1581,9896,18061,101,0,0,0,0,380,1,0,0,0,0,0,0,2124,20,277,688,0,0,1808
20160501,VI,16,May,0.973,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160501,VT,16,May,2866.122,2961.329,26,781,61262,0,87736,1,11,110,5339,142,487,1244,4,0,0,0,0,21,0,0,0,0,0,0,0,20,1,3,77,0,0,202
20160501,WA,16,May,12668.045,13107.584,321,9685,712763,0,877691,20,174,1238,61807,0,9513,18091,143,0,0,0,0,209,1,0,0,0,0,0,0,853,10,122,387,0,0,651
20160501,WI,16,May,26090.753,26213.034,555,7507,557351,0,801276,15,269,2456,48052,891,5884,10927,116,0,0,0,0,253,0,0,0,0,0,0,0,1853,16,155,681,0,0,1029
20160501,WV,16,May,6406.928,6518.516,211,1930,108368,0,157814,1,29,462,14001,254,2307,3808,18,0,0,0,0,41,0,0,0,0,0,0,0,179,4,12,185,0,0,317
20160501,WY,16,May,853.355,902.84,15,580,42721,0,54623,0,7,58,3588,55,515,980,10,0,0,0,0,15,0,0,0,0,0,0,0,18,1,2,40,0,0,1
20160601,AK,17,June,986.826,850.609,26,1135,218468,0,229837,0,0,73,6609,225,353,0,0,0,0,0,0,34,14,0,0,47,0,0,0,46,0,4,148,0,0,20
20160601,AL,17,June,31318.338,26417.819,1292,13937,1853678,0,1786250,1,373,4771,70107,1287,4796,0,4,1,0,0,0,510,139,0,0,1608,0,0,0,4167,42,507,1872,0,0,1738
20160601,AR,17,June,13146.074,10462.873,519,5949,1084335,0,989864,1,290,1534,33031,648,2183,0,0,0,0,0,0,222,109,0,0,848,0,0,0,748,20,124,1012,0,0,828
20160601,AZ,17,June,12436.032,11008.007,500,14144,2328917,0,2186566,1,11,1550,72011,2102,5434,0,10,0,0,0,0,313,168,0,0,3071,0,0,1,1379,12,264,1622,0,0,706
20160601,CA,17,June,39363.043,35179.011,873,79163,14280953,0,14119017,38,127,2837,376075,12763,23041,0,31,0,0,0,0,1449,1299,0,0,16481,0,0,0,2374,21,557,7909,0,0,1654
20160601,CO,17,June,11455.384,10082.111,492,13492,2761366,0,2439152,0,22,1327,59398,1771,3153,0,6,0,0,0,0,411,285,0,0,1164,0,0,0,683,14,153,1536,0,0,676
20160601,CT,17,June,14946.682,13573.914,416,9779,1628450,0,1734678,0,11,1464,41860,1309,2100,0,9,0,0,0,0,321,322,0,0,2004,0,0,0,702,8,108,1105,0,0,1013
20160601,DC,17,June,2293.976,2182.43,78,12931,1338761,0,1068637,2,4,323,14770,430,769,0,9,0,0,0,0,272,49,0,0,1055,0,0,0,79,2,8,335,0,0,32
20160601,DE,17,June,5439.74,4718.825,103,2085,403910,0,378957,0,7,446,11140,294,604,0,0,0,0,0,0,48,53,0,0,277,0,0,0,342,4,49,276,0,0,393
20160601,FL,17,June,58084.583,48499.209,2911,59209,9112381,0,9066197,35,217,9094,242905,5447,16369,0,19,0,0,0,0,1584,910,0,0,12821,0,0,0,5251,68,695,5922,0,0,3428
20160601,GA,17,June,42058.387,35764.518,2653,43144,6545166,0,6351332,3,372,10107,141121,2748,10830,0,9,4,0,0,0,1444,428,0,0,5495,0,0,0,5188,64,807,3231,0,0,3138
20160601,HI,17,June,555.366,540.253,33,2758,513871,0,515611,0,1,45,12060,388,796,0,1,0,0,0,0,53,28,0,0,52,0,0,0,0,0,0,213,0,0,0
20160601,IA,17,June,13463.553,11894.461,278,6115,1561562,0,1472309,1,188,1575,30737,719,1664,0,0,0,0,0,0,115,56,0,0,945,0,0,0,1063,8,113,760,0,0,742
20160601,ID,17,June,3705.223,3394.844,93,2893,538299,0,552737,0,40,429,15613,428,912,0,1,0,0,0,0,58,71,0,0,354,0,0,0,272,4,69,402,0,0,285
20160601,IL,17,June,31204.143,28076.308,1390,43532,7301963,0,7371893,10,65,5814,150220,3932,8048,0,12,1,0,0,0,1484,698,0,0,7897,0,0,0,3870,36,495,3546,0,0,2557
20160601,IN,17,June,33023.07,28754.726,1241,16588,3193661,0,3206819,2,105,4900,81405,1763,5255,0,3,5,0,0,0,613,166,0,0,1825,0,0,0,2611,31,338,2250,0,0,1810
20160601,KS,17,June,12649.907,11120.379,516,8226,1206594,0,1179124,0,180,2348,37523,848,2013,0,5,0,0,0,0,282,123,0,0,473,0,0,0,1953,13,299,964,0,0,1066
20160601,KY,17,June,16352.236,14308.671,581,10195,1712621,0,1736763,1,99,1882,51428,1093,3671,0,1,0,0,0,0,252,266,0,0,2318,0,0,0,2037,14,321,1278,0,0,1259
20160601,LA,17,June,37451.785,31191.13,1467,12278,1848447,0,1545963,1,1444,4716,69568,979,4589,0,2,1,0,0,0,403,110,0,0,2840,0,0,0,4747,38,658,1838,0,0,2989
20160601,MA,17,June,15361.086,14133.405,345,20331,3726613,0,3590416,5,11,1356,87117,2928,4234,0,20,0,0,0,0,721,333,0,0,1489,0,0,0,995,5,114,2000,0,0,775
20160601,MD,17,June,22777.887,20600.73,585,11110,2207272,0,2201631,16,86,1888,69889,1894,3860,0,6,1,0,0,0,237,347,0,0,8418,0,0,0,1346,18,214,1646,0,0,1046
20160601,ME,17,June,7228.146,6678.069,164,3376,593121,0,666215,0,132,534,16518,442,780,0,0,0,0,0,0,63,17,0,0,572,0,0,0,176,3,14,489,0,0,251
20160601,MI,17,June,23156.096,20999.234,759,27926,5601404,0,5453780,3,68,2931,111399,2712,5249,0,30,0,0,0,0,787,412,0,0,9280,0,0,0,1729,21,320,2538,0,0,1731
20160601,MN,17,June,11613.213,10799.604,308,14350,3071643,0,2868886,0,119,1217,59727,1803,2971,0,6,0,0,0,0,315,128,0,0,1028,0,0,0,574,8,91,1484,0,0,484
20160601,MO,17,June,19641.76,17432.537,880,17248,3261875,0,3142074,2,235,3394,67192,1714,4279,0,13,0,0,0,0,570,141,0,0,1882,0,0,0,2227,34,279,1928,0,0,1507
20160601,MS,17,June,15795.658,12565.228,577,7019,922488,0,836335,1,277,1766,35845,575,2829,0,1,0,0,0,0,213,38,0,0,743,0,0,0,1172,24,230,938,0,0,1300
20160601,MT,17,June,2358.865,2143.812,51,1759,341071,0,368345,0,30,178,9511,302,458,0,3,0,0,0,0,31,6,0,0,299,0,0,1,60,0,8,250,0,0,3
20160601,NC,17,June,43991.811,37489.165,1852,31786,4946422,0,4918375,4,733,6336,126565,2907,7544,0,5,2,0,0,0,1066,378,0,0,7068,0,0,0,3872,43,483,3530,0,0,3076
20160601,ND,17,June,2261.995,1969.834,98,1440,319474,0,302077,2,70,436,6668,228,500,0,0,0,0,0,0,23,17,0,0,108,0,0,0,148,3,21,162,0,0,164
20160601,NE,17,June,7298.949,6481.018,251,6379,1125768,0,1025518,2,112,938,21464,587,1253,0,1,0,0,0,0,220,47,0,0,452,0,0,0,728,3,104,553,0,0,443
20160601,NH,17,June,5254.152,4919.438,132,3346,606471,0,633106,1,20,502,17015,530,794,0,1,0,0,0,0,69,65,0,0,504,0,0,0,453,4,46,400,0,0,434
20160601,NJ,17,June,20310.783,19167.66,806,22957,4028181,0,4064493,6,150,3199,92462,3315,5674,0,24,0,0,0,0,618,318,0,0,5073,0,0,0,1401,21,194,2026,0,0,1096
20160601,NM,17,June,1387.096,1197.492,46,2594,712995,0,699163,0,4,50,15581,432,1150,0,4,1,0,0,0,49,55,0,0,375,0,0,0,1,0,0,377,0,0,1
20160601,NV,17,June,3359.471,2922.092,115,8399,973668,0,951456,0,3,343,27872,955,1745,0,1,0,0,0,0,157,47,0,0,470,0,0,0,392,1,70,609,0,0,401
20160601,NY,17,June,37798.148,35580.83,886,50455,9542714,0,9013737,5,240,2904,198859,6943,11008,0,26,0,0,0,0,1640,2474,0,0,18775,0,0,0,1925,15,220,4278,0,0,2470
20160601,OH,17,June,36462.574,32244.218,1271,28921,5676599,0,5840487,3,351,4723,139904,3433,7632,0,3,2,0,0,0,777,345,0,0,6263,0,0,0,2364,34,311,3722,0,0,2623
20160601,OK,17,June,15920.082,13134.678,642,7887,1431984,0,1370844,1,552,2135,40989,852,2851,0,9,1,0,0,0,240,73,0,0,1780,0,0,0,1327,20,154,1124,0,0,754
20160601,OR,17,June,5776.326,5421.369,178,9319,1689009,0,1643682,2,66,653,44411,1601,2297,0,19,0,0,0,0,163,140,0,0,789,0,0,0,576,6,99,945,0,0,490
20160601,PA,17,June,31078.757,28121.098,827,32152,6528951,0,6446939,9,130,3243,141230,4220,7726,0,20,3,0,0,0,808,659,0,0,4808,0,0,0,1623,24,264,3801,0,0,2762
20160601,PR,17,June,1312.891,851.342,95,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,8,61,0,0,0,259
20160601,RI,17,June,2958.441,2691.888,71,3255,419810,0,431774,1,2,310,13393,376,706,0,11,0,0,0,0,64,18,0,0,747,0,0,0,411,1,44,331,0,0,162
20160601,SC,17,June,24980,21290.576,1061,11023,1665588,0,1692836,0,301,3479,60288,1179,3738,0,2,1,0,0,0,298,118,0,0,1899,0,0,0,3380,25,424,1510,0,0,2138
20160601,SD,17,June,3190.664,2911.251,79,1738,353425,0,344874,1,50,402,8024,218,448,0,1,0,0,0,0,70,60,0,0,5,0,0,0,499,2,30,221,0,0,173
20160601,TN,17,June,29922.42,25750.236,1307,23551,3429393,0,3290628,1,305,4974,88131,1799,5965,0,2,2,0,0,0,730,334,0,0,3622,0,0,0,3014,29,397,2342,0,0,2163
20160601,TX,17,June,111597.787,92683.336,5553,85214,13697714,0,12498488,29,1750,18943,345736,7033,21572,0,51,3,0,0,0,2774,887,0,0,24810,0,0,0,14358,124,1975,8464,0,0,7219
20160601,UT,17,June,8885.169,8018.11,526,7908,1408885,0,1315630,2,190,2296,36149,966,1993,0,2,0,0,0,0,215,120,0,0,1220,0,0,0,946,15,180,769,0,0,695
20160601,VA,17,June,26731.207,23679.671,1167,22225,3611723,0,3547633,4,64,3675,100580,2337,6343,0,36,0,0,0,0,612,453,0,0,4498,0,0,0,2426,22,362,2419,0,0,1990
20160601,VI,17,June,0.982,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160601,VT,17,June,3149.678,2866.122,41,1280,288580,0,287830,0,11,120,6829,187,352,0,0,0,0,0,0,38,86,0,0,256,0,0,0,16,1,4,164,0,0,182
20160601,WA,17,June,13134.2,12668.045,318,18369,3225081,0,3212946,0,173,1329,84890,0,4019,0,4,0,0,0,0,407,224,0,0,1474,0,0,0,865,9,118,2083,0,0,680
20160601,WI,17,June,27870.023,26090.753,524,13563,3272852,0,3218897,2,287,2640,61673,1661,2951,0,8,0,0,0,0,329,171,0,0,639,0,0,0,1931,14,151,1737,0,0,1136
20160601,WV,17,June,7541.788,6406.928,166,3382,592562,0,642076,1,26,529,19727,428,1406,0,0,0,0,0,0,68,64,0,0,4344,0,0,0,201,5,27,544,0,0,394
20160601,WY,17,June,934.165,853.355,19,893,204543,0,196608,0,12,62,4873,147,294,0,0,0,0,0,0,13,52,0,0,71,0,0,0,23,1,5,136,0,0,5
20160701,AK,18,July,888.338,986.826,12,1959,775218,0,1044642,0,0,61,5386,186,1745,0,0,0,0,0,0,46,385,0,0,7281,0,0,0,40,0,4,1195,0,0,17
20160701,AL,18,July,28530.204,31318.338,852,30197,7655653,0,8955436,0,342,4347,62807,1629,17667,0,1,0,0,0,0,999,4280,0,0,31811,0,0,5,3888,25,419,15005,0,0,1533
20160701,AR,18,July,12138.013,13146.074,366,14076,4159290,0,4843409,0,280,1435,30055,812,9088,0,6,0,0,0,0,407,1874,0,0,10116,0,0,9,758,19,98,7379,0,0,688
20160701,AZ,18,July,11662.31,12436.032,325,30442,8680316,0,12248484,2,8,1425,64784,2313,20905,0,8,0,0,0,0,866,5138,0,0,52078,0,0,8,1328,8,213,12767,0,0,538
20160701,CA,18,July,36492.272,39363.043,662,193730,56643598,0,83300953,16,99,2649,351857,13776,124924,0,51,1,0,0,0,4600,24923,0,0,243703,0,0,27,2198,19,460,71749,0,0,1348
20160701,CO,18,July,10595.904,11455.384,406,35385,10578536,0,13607866,1,10,1213,52255,2128,14838,0,13,0,0,0,0,937,6739,0,0,16818,0,0,7,628,7,129,10252,0,0,526
20160701,CT,18,July,13643.548,14946.682,313,22991,6983018,0,7851414,0,10,1334,40241,1475,11600,0,5,0,0,0,0,631,5122,0,0,27296,0,0,8,676,7,117,8930,0,0,970
20160701,DC,18,July,2123.923,2293.976,67,39392,4839136,0,5580053,2,5,288,13676,541,3664,0,8,0,0,0,0,1126,1846,0,0,24327,0,0,7,80,1,8,2429,0,0,36
20160701,DE,18,July,5058.668,5439.74,90,5135,1704224,0,1881050,0,8,426,10078,270,2775,0,3,0,0,0,0,135,985,0,0,3703,0,0,10,309,2,36,2156,0,0,304
20160701,FL,18,July,54659.384,58084.583,1970,146484,38705498,0,46961790,27,212,8367,227744,6228,68866,0,26,2,0,0,0,4226,16504,0,0,148853,0,0,34,5004,79,646,47610,0,0,2966
20160701,GA,18,July,38671.224,42058.387,1992,108309,26490957,0,31715439,1,355,9084,130020,3319,39599,0,12,3,0,0,0,3038,8932,0,0,36628,0,0,19,4869,64,733,28594,0,0,2487
20160701,HI,18,July,539.036,555.366,11,6372,1873891,0,2797685,0,0,36,12396,394,4382,0,0,0,0,0,0,195,720,0,0,8915,0,0,0,1,0,0,2710,0,0,1
20160701,IA,18,July,12536.049,13463.553,211,15158,5771711,0,6591791,0,165,1386,29820,947,8655,0,3,0,0,0,0,353,2223,0,0,17317,0,0,7,959,11,108,6807,0,0,637
20160701,ID,18,July,3669.054,3705.223,86,5938,1979592,0,2882761,0,33,409,14481,521,4186,0,2,0,0,0,0,172,1927,0,0,6425,0,0,1,275,4,86,3118,0,0,227
20160701,IL,18,July,28916.383,31204.143,896,111365,31096403,0,34805849,3,60,5325,142139,4889,43800,0,32,4,0,0,0,3118,12904,0,0,114312,0,0,22,3685,35,447,30023,0,0,2132
20160701,IN,18,July,30490.888,33023.07,863,37533,12919953,0,14508712,1,95,4514,72783,2406,20448,0,16,0,0,0,0,1239,5123,0,0,19612,0,0,18,2466,34,325,16476,0,0,1728
20160701,KS,18,July,11804.858,12649.907,390,16447,4590594,0,5142093,4,159,2232,35590,906,10615,0,9,1,0,0,0,399,2419,0,0,7216,0,0,4,1823,16,224,7319,0,0,1005
20160701,KY,18,July,15255.623,16352.236,403,24394,7354861,0,8323848,0,75,1721,48080,1458,15067,0,4,6,0,0,0,675,2616,0,0,18193,0,0,13,1885,13,226,11278,0,0,1109
20160701,LA,18,July,34546.399,37451.785,965,30165,8197116,0,8496315,0,1323,4258,62456,1261,17343,0,3,0,0,0,0,1002,5157,0,0,65126,0,0,23,4523,47,535,14617,0,0,2612
20160701,MA,18,July,14603.01,15361.086,313,47604,15270593,0,18048974,0,8,1329,79635,2932,22019,0,37,0,0,0,0,1732,9075,0,0,28352,0,0,14,978,4,101,17489,0,0,890
20160701,MD,18,July,21882.535,22777.887,573,26183,9574061,0,10892339,1,87,1903,67981,1871,20440,0,12,1,0,0,0,694,7954,0,0,135936,0,0,11,1371,9,164,14663,0,0,832
20160701,ME,18,July,6681.839,7228.146,105,8715,2483930,0,2867277,0,140,519,13616,447,3555,0,0,1,0,0,0,223,1615,0,0,7019,0,0,3,171,2,10,3131,0,0,286
20160701,MI,18,July,22363.717,23156.096,553,79157,23824967,0,26119733,1,65,2744,107378,3106,30664,0,29,3,0,0,0,2173,9565,0,0,166754,0,0,24,1695,19,251,23994,0,0,1426
20160701,MN,18,July,11132.103,11613.213,233,37064,12533654,0,13121362,1,91,1160,56959,1919,17184,0,5,0,0,0,0,969,3507,0,0,12440,0,0,14,541,5,63,12493,0,0,436
20160701,MO,18,July,18157,19641.76,556,37979,11937876,0,14314966,0,213,3046,62172,2231,18395,0,32,0,0,0,0,1153,4068,0,0,10919,0,0,10,2073,24,223,14051,0,0,1379
20160701,MS,18,July,14482.84,15795.658,419,16171,3841419,0,4650544,0,268,1616,33041,775,10783,0,4,1,0,0,0,621,2390,0,0,4283,0,0,1,1140,19,193,8683,0,0,984
20160701,MT,18,July,2211.405,2358.865,32,3344,1356999,0,1690940,0,32,183,8481,241,2330,0,4,0,0,0,0,100,832,0,0,8061,0,0,0,58,1,6,1891,0,0,2
20160701,NC,18,July,39349.154,43991.811,1162,75066,21066434,0,25680977,0,638,5673,111260,3282,31855,0,23,1,0,0,0,2198,10789,0,0,41222,0,0,21,3440,36,406,24446,0,0,2350
20160701,ND,18,July,2098.182,2261.995,88,3417,1229599,0,1410788,0,65,404,6875,257,2174,0,0,0,0,0,0,116,688,0,0,4326,0,0,0,129,1,19,1708,0,0,55
20160701,NE,18,July,6705.491,7298.949,150,17043,4881424,0,5503928,0,85,863,20088,636,6174,0,2,1,0,0,0,414,1850,0,0,4705,0,0,13,649,3,113,4765,0,0,387
20160701,NH,18,July,4781.559,5254.152,113,6816,2564813,0,2908526,0,23,452,15029,490,3993,0,7,0,0,0,0,179,2006,0,0,10770,0,0,8,391,5,41,3387,0,0,460
20160701,NJ,18,July,19556.208,20310.783,647,54820,16964064,0,19347390,7,123,3098,84855,3241,27915,0,7,0,0,0,0,1326,10480,0,0,52049,0,0,22,1389,20,171,17633,0,0,964
20160701,NM,18,July,1287.984,1387.096,36,6840,2735324,0,3999401,0,4,45,16159,595,5972,0,10,0,0,0,0,150,1620,0,0,5043,0,0,0,1,0,0,3711,0,0,3
20160701,NV,18,July,3135.959,3359.471,110,20658,3859964,0,5950260,0,6,317,27933,1027,9489,0,1,1,0,0,0,545,1523,0,0,5943,0,0,1,365,2,40,5806,0,0,363
20160701,NY,18,July,35989.09,37798.148,622,127787,39047490,0,44702729,5,239,2857,192051,7243,59991,0,35,2,0,0,0,3718,19714,0,0,347330,0,0,44,1803,16,205,40466,0,0,2197
20160701,OH,18,July,34311.402,36462.574,984,74489,26035850,0,28428556,2,306,4364,130689,4285,38242,0,7,5,0,0,0,2039,10524,0,0,115723,0,0,19,2271,26,289,29966,0,0,2290
20160701,OK,18,July,14809.747,15920.082,465,18409,6215097,0,7743935,0,508,1933,40505,1050,12955,0,20,1,0,0,0,601,2188,0,0,34776,0,0,2,1210,20,147,9467,0,0,662
20160701,OR,18,July,5492.805,5776.326,115,18751,6268517,0,8694027,2,43,625,37624,1656,11510,0,40,0,0,0,0,566,3786,0,0,12915,0,0,19,582,4,106,8390,0,0,457
